id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4529094388354953,JccSqz3vj,"#我在微博找工作##薇V问答# 咨询的过程也是在和用户调整认知的过程。虽然“认知”这个词已经被说烂。但是我不得不说，这就是一个人的逻辑的底层思维。让我想起，大哲学家苏格拉底对自己的评价：我唯一知道的就是我一无所知。认知水平越低的人，往往越固执。不知道你们有没有这样的经历：与某个人沟通，尽管已经解释了很多遍，拿出了极其有说服力的证据，但对方却始终坚持自己的观点，就是不相信你说的，表现地非常固执。可以说，认知水平是拉开人与人之间差距的主要原因，认知水平低的人，人生往往都在走下坡路。那么，如何提高我们的认知水平呢？1,多阅读，多思考。曾看过这样一个问题：我读过很多书，但后来大部分都被我忘记了，那么阅读的意义是什么？得到的回答是：当我还是个孩子的时候，吃过很多食物，现在已经记不起来吃过什么了。但可以肯定的是，它们中的一部分已经成为我的骨头和肉2,见见世面。走出自己的小世界。真正见过世面的人，他们往往更能理解所遇到的人和事，看问题的角度更立体、透彻，为人处世也更谦逊。3,多与认知水平高的人聊天。很多时候，你和什么样的人在一起，就预示着你可能会成为什么样的人。所以，请多和有思想，认知水平高的人交流，他们的气质和胸襟，思考问题的方式，这些都会让你很受用的。听君一席话，胜读十年书，说的就是这个道理。不要等到明天，明天太遥远，今天就行动吧~@微博职场",,,,,2020-07-21,前置双摄vivo X9,4,0,1,"我在微博找工作,薇V问答",微博职场
4528714735946399,Jc305oWVF,"#我在微博找工作##薇V问答# 如何提升职场幸福感？我们可以从这4个方面去做一些尝试：1,首先是思维模式。我们幸福与否和自己的想法有很大关系。你觉得自己幸福你就幸福，你觉得自己悲惨，那你就悲惨。解决的是我和自己的关系，也就是如何让自己的思维，看待世界的想法更积极和正向。2,其次是自我发展，我们都希望能够在职场不断发展，达成自己理想的目标，有的想升职加薪，有的想成为某一领域的专家，有的可能只是想保住一个饭碗。这解决的是我和未来的关系，也就是要知道我现状是这样的，未来我如何才能过得更好。3,第三是人际关系。曾经做过员工离职因素的调查，排在前两位的分别为薪水和上升空间，第3个就是人际关系，尤其是和上级的关系。也就是我和他人的关系，如何与老板，同事，利益相关者建立和谐互利的关系。4,最后是工作的意义。如果你觉得自己的工作是有意义的，能够对他人和社会产生积极的影响，你就会更幸福。如何解决我和世界的关系，如何发现有意义的工作或者在现有工作当中，找到意义。现实中有两类人：一类是，光会做不会说。茶壶有饺子倒不出来，还有一类是，光会说不会做，我们比喻为金玉其外败絮其中。所以想要把自己打造成为一个内外兼修。闪闪发光，内在又坚硬充实。是一个长期的系统的工程。在此期间，我们要不断的去实践反思复盘。@微博职场",,,,,2020-07-20,前置双摄vivo X9,2,0,3,"我在微博找工作,薇V问答",微博职场
4526571782365616,Jb9fI9Vp6,"#我在微博找工作##职业规划训练营# 训练营圆满结束，收到大家满满的诚意反馈按大家的需求，接下来会着手筹备，生涯规划领域，各细分板块的课程包括活动1,职业选择与定位2,职业倦怠3,职场适应|高情商沟通4,职场压力面对5,职业能力探索6,职业晋升跳槽7,职业人际关系处理8,职业决策转型9,工作与生活平衡10,简历和面试系统指导我们投票选择大家最迫切需要的一个问题，好了，写下编号告诉我吧",,"https://wx2.sinaimg.cn/large/c13e5944ly1ggqep3c1jgj20ex08nglr.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1ggqep3ofiwj20ew08nq35.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1ggqep45xerj20ew08nq35.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1ggqep4hwrij20ev08l74q.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1ggqep56qqvj20mj0e30tt.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1ggqep4ttkfj209109lt9l.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1ggqep5xiplj20pk16t46d.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1ggqep6qswpj20pf17zgwd.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1ggqep7kadaj20mi0smwjv.jpg",,,2020-07-14,,2,0,0,"我在微博找工作,职业规划训练营",
4526512257064291,Jb7HHtDKb,#早安##与荷芬一同早起#  各位早安生活里会发生许多的如果学会选择如果学会欣赏那些发生的如果【她力量·每日金句】  2020.7.14    星期二 ,,,,,2020-07-14,,0,0,0,"早安,与荷芬一同早起",
4525440716465921,JaFPpr853,#早安##与荷芬一同早起#  各位早安只有站在足够的高度上才会拥有更多的选择权利也才有可能引导生活向你所希望的方向行进【她力量·每日金句】  2020.7.11    星期六 ,,,,,2020-07-11,,2,0,0,"早安,与荷芬一同早起",
4524905872225111,JarUL9kQT,#我在微博找工作##薇V问答# 7天职业规划训练营，一天上课，一天答疑。明天是复盘的总结，帮助大家在系统化的捋一遍，建体系，立框架。头脑风暴，小伙伴们都要炸了。不过都有收获，这是我希望看到的。大家加油💪关于做个人品牌，微创业，这里有没有你同样的困惑？ ,,"https://wx3.sinaimg.cn/large/c13e5944ly1ggl398nxhzj20ln0u0q64.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1ggl39y9uj7j20jc0u0dhj.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1ggl3aepx35j20k40u0tb9.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1ggl3ator7ej20hj0u0gmf.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1ggl3b7i43aj20hl0u0goq.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1ggl3bdd6hdj20p017d46k.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1ggl3bjyxf8j20op15s7cf.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1ggl3c4mpzvj20oz17d47u.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1ggl3ccz8f2j20q6157jzb.jpg",,,2020-07-09,,2,0,0,"我在微博找工作,薇V问答",
4524696260946319,JamsG3Ybd,#早安##与荷芬一同早起#  各位早安不管你从哪里出生不论你是何等基础认真地生活总是没错的生活不会亏待认真的人【她力量·每日金句】  2020.7.9    星期四 ,,,,,2020-07-09,,0,1,0,"早安,与荷芬一同早起",
4524343490594465,JadhH2uE9,#我在微博找工作##高考加油# 高考作文题目与我们昨天的课程主题太吻合了。高中是我们梳理价值观的黄金阶段，我们大部分人都错过了，所以现在都在补前面落下的坑。同时又觉得现在的孩子太幸运了，能在这个成长阶段，接受到这样的教育和生涯意识的引导。我们始终在探索的底层逻辑都是：我是谁？我有什么？我要去哪里？,,"https://wx3.sinaimg.cn/large/c13e5944ly1ggjarplxtzj20m80u278q.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1ggjar8z565j20po0zbq6p.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1ggjarpx7x1j20qt18jn6a.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1ggjarqcl9mj20pr17nn5f.jpg",,,2020-07-08,,0,0,0,"我在微博找工作,高考加油",
4524341859548817,Jadf3E45b,#早安##与荷芬一同早起#  各位早安成长就是一次长途旅行我们在不断地失去也在不断地得到【她力量·每日金句】  2020.7.8    星期三 ,,,,,2020-07-08,,0,1,0,"早安,与荷芬一同早起",
4524168450898335,Ja8Jn3LHh,#我在微博找工作##薇V问答# 结束今天的答疑小伙伴们的作业，提交率达到了60%，都特别棒运营社群以来，第1次发现这么高的黏性和提交率，这一届真的是人才多多，为你们感到骄傲这些提问中，有你的问题吗？欢迎来信告诉我哦~ ,,"https://wx4.sinaimg.cn/large/c13e5944ly1ggiqof1qhhj20pj15o7cn.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1ggiqofp6lmj20pr17nn5f.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1ggiqogrgb9j20qt18jn6a.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1ggiqoi35nij20q6157jzb.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1ggiqoincijj20oz17d47u.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1ggiqoj7wxjj20uy0sd76r.jpg",,,2020-07-07,,2,2,0,"我在微博找工作,薇V问答",
4523982231621032,Ja3T16NHG,"#我在微博找工作##薇V问答# 根据多年咨询，总体的规律，个人求职不利的主要原因有这三个方面：1,定位不清，目标不明。很多人对自己到底要从事什么样的工作，非常困惑不确定要找什么工作，不仅求职难，就是找到了也做不长久。2,缺乏核心竞争力。不仅大学生，即使工作五六年的职场人，由于没有清晰的定位，很难有可持续的方向性的积累，很难跟得上经济发展和产业发展的要求，专业知识和技能不能满足岗位所需，从而始终处于被就业市场淘汰的边缘。3,主动性弱，不热爱自己的工作。由于缺乏工作动力，对工作抱着当一天和尚撞一天钟的想法，甚至不工作也无所谓，一些啃老族就是典型的代表。这些正是做职业规划要解决的核心问题。合理的进行自我定位，找到与市场需求相一致的目标，相信找工作也就不那么难。@微博职场",,,,,2020-07-07,,3,0,1,"我在微博找工作,薇V问答",微博职场
4523957090769139,Ja3et3e5t,#早安##与荷芬一同早起#  各位早安不到再无退路之时你永远不会知道自己有多强大【她力量·每日金句】  2020.7.7     星期二 ,,,,,2020-07-07,,0,3,0,"早安,与荷芬一同早起",
4523593827227594,J9TMyuke6,#早安##与荷芬一同早起#  各位早安不是每个人都能成为自己想要的样子但至少每个人都可以努力成为自己想要的样子【她力量·每日金句】  2020.7.6     星期一 ,,,,,2020-07-06,,0,0,0,"早安,与荷芬一同早起",
4523234627092822,J9KrctLam,#早安##与荷芬一同早起#  各位早安酸甜苦辣是食物的味道喜怒哀乐是生活的味道这才是真正的人生【她力量·每日金句】  2020.7.5     星期日 ,,,,,2020-07-05,,0,0,0,"早安,与荷芬一同早起",
4522889120496711,J9BrW25dt,#早安##与荷芬一同早起#   各位早安并非所有事情都能如愿以偿但所有事情都值得一试再小的努力坚持下来都会变得很伟大【她力量·每日金句】  2020.7.4     星期六 ,,,,,2020-07-04,,0,0,0,"早安,与荷芬一同早起",
4522503961356403,J9rqI5GRt,#早安##与荷芬一同早起#  各位早安真正的爱常常隐藏在平凡的地方只要我们认真观察一定会发现生活中充满了爱【她力量·每日金句】  2020.7.3     星期五 ,,,,,2020-07-03,,2,0,0,"早安,与荷芬一同早起",
4522286802232816,J9lMs9mRa,#我在微博找工作##薇V问答# 看过这样一个故事：一个乞丐站在路旁卖橘子，一名商人路过向乞丐面前的纸盒里头放几枚硬币后，就匆匆忙忙地赶路了。过了一会儿，商人回来取橘子说：“对不起，我忘了拿橘子，因为你我毕竟都是商人”，几年后这位商人参加一次高级酒会，遇见了一个衣冠楚楚的先生，向他敬酒致谢，他就是当初卖橘子的乞丐，而他生活的改变完全得益于商人的那句，“你我都是商人。”以定位为乞丐你就是乞丐，乞丐靠乞讨为生，你定位于商人，你就是商人，商人靠创造价值生活。定位决定你的存在形态。@微博职场,,,,,2020-07-02,,2,0,0,"我在微博找工作,薇V问答",微博职场
4521814234037759,J99ufgWp9,#用一个成语总结上半年# 稳中求进。 ,,,,,2020-07-01,,2,3,0,用一个成语总结上半年,
4521809721276077,J99mY5lXT,#我在微博找工作##薇V问答# 如何和老板搞好关系。这就是我们说的向上管理。首先，我们要知道管理和老板的重要性，其次，区分不同分格的老板，再来用有效的方法搞定和老板沟通。如果老板不认可你，这时候如果正好你休完产假职位多半已经被取代了。有升职加薪的培训的机会也不会预留给你。很多人不停跳槽离职，都是因为和上司的相处问题。举个栗子：如果你的老板是猫头鹰型完美主义者。这种人通常表情严肃，话不多，对自己和别人的要求都很高。就像乔布斯比尔盖茨为人低调，大多是技术狂。这时候你与他们沟通的时候，就要注意：计划性一定要强。让他们知道现在做到哪一步，下一步要做什么，控制感是他们特别在意的，必须保持绝对的了解。第二是避免跟他正面争论。因为这类人的特质通常都自尊心很强。非常要面子。即便意见不统一，你也可以委婉的说：老板您的方案很好，但是我这里还有一种思路，你看看行不行，不急于当场说服，事后他会去思考判断。有启发吗？,,,,,2020-07-01,,3,0,1,"我在微博找工作,薇V问答",
4521418761539443,J8Zco6stJ,#早安##与荷芬一同早起#  各位早安自信能给你勇气使你敢于向任何困难挑战自信也能使你赢得别人的信任从而帮助你成功【她力量·每日金句】  2020.6.30    星期二 ,,,,,2020-06-30,,2,0,1,"早安,与荷芬一同早起",
4521145250482691,J8S5f21zl,拥有白手起家的潜质高光时刻2022年12月26日，期待@王潇_潇洒姐 ,,"https://wx3.sinaimg.cn/large/c13e5944ly1gg93ezuky4j20v91pzn4z.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1gg93f0io79j20v91qiad7.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1gg93f0xv7nj20tl0snaaz.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1gg93f1qe21j20v91vogqx.jpg",,,2020-06-29,,2,0,1,,王潇_潇洒姐
